text_id,a_name,e_name,old_group,new_group,date,text_name,category,present,value_count,values
g1a15,A15,E32b,1,II,1697,A15 Descriptio Tincturae Universalis,Projection,1,3,fermentiertes Goldpulver und Quecksilber; 1 Teil fermentiertes Goldpulver und 100 Teile Quecksilber in Schmelztiegel; Resultat: Gold
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Zuschreibung der Vorschrift,1,1,Alexander Sethonius
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Philosophische Vorbetrachtung,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Datierung der Probenahme,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Ort der Probenahme,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Art der Erde,1,1,fette Erde
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Art der Probenahme,1,1,ohne Steine
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Aufteilung der Erde,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Fundort der Erde,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Imprägnation der Erde,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Extraktion,1,7,Fass; wie Salpetersieder; Fass mit Stellhölzern; Fass mit Zapflöchern; Stroh auf die Stellhölzer; warmes Wasser; 24 Stunden stehen lassen
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Eindampfen,1,7,Kessel; Sieden; Eindampfen bis 50 Prozent; Wiederholung 8-10 Mal; Nach Einsieden stehen lassen; Salz kristallisiert aus; Salz wird gereinigt
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Bezeichnung des ausgelaugten Salzes,1,4,"Sal nitri terrae Philosophorum; Wasser, dass die Hände nicht netzt; Secretum omnium Philosophorum; Brunnquell Fontanam Naturae"
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Weiterverarbeitung Erdsalz,1,13,ausgelaugte Erde calcinieren; Erdsalz und calcinierte Erde vermischen; Verhältnis Erdsalz zu Erde 1:3; mit Wasser; Kugeln herstellen; Mischung in Retorte geben; in Vorlage Wasser; 1 Maß Wasser; destilliertes Wasser; per Gradus destillieren; Spiritus geht über; Sal volatile geht über; Spiritus und Sal volatile vermischen
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,1,11,Spiritus und Sal volatile in Retorte; Retorte = Glaskolben; 1. Retorte in Wasserbad; im Wasserbad Phlegma abtrennen; 2. Retorte in Aschebad oder Sandbad; 2.1. Spiritus abdestillieren; 2.2. Sal Volatile übersublimieren; 3.1. wiederholtes Übersublimieren des Sal Volatile; 3.2. wiederholtes Rektifizieren des Spiritus; Spiritus kühl lagern; Sal Volatile warm lagern
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Sal Volatile extra gewinnen,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Extraktion Sal Fixum,1,3,bereits verwendete Kugeln calcinieren; Extraktion mit Wasser; Extrakt reinigen
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Nasser und trockener Weg,1,1,Nein
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Zusammenfügung von zwei Prinzipien,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Zusammenfügung der drei Prinzipien,1,5,"Sal Volatile im Mörser fein reiben; Sal Fixum im Mörser fein reiben; Sal Volatile, Sal Fixum und Spiritus zusammengeben; Mischung digerieren; Filtration"
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Bezeichnung des Lösungsmittels,1,5,der wahre rechte Hauptschlüssel; der Philosophische Stein; Menstruum Universale; das rechte Wasser des Lebens; die rechte Fontina
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Salz mit Gold und Silber zusammenschmelzen,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Auflösung von Gold,1,9,Qualität des Goldes; klein gefeiltes Gold; Verhältnis Gold : Menstruum Universale 1 : 10; Gold und Menstruum Universale in Kolben; Gold löst sich auf; Abgießen; Goldlösung in Phiole überführen; Phiole zu zwei Drittel leer; Phiole zuschmelzen
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Beschreibung des Athanors,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Erzeugung des Rubinkorns,1,19,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40-50 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 50 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3b: 50 Tage im halben Sandbad; 3c: zuerst im halben Sandbad Weiß; 3d: weitere 30 Tage im halben Sandbad; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: 40 Tage im kompletten Sandbad; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte Rubinkorn; 4d: im kompletten Sandbad außen rotes Pulver; 5: rotes Rubinkorn entnehmen
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Bezeichnung des Rubinkorns,1,3,der rechte König des Reichtums und der Gesundheit; Goldsamen; Quintum Esse
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Weiterer Syntheseschritt,1,1,Secunda Compositio
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Zwischenanalyse,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Multiplikation,1,7,Verhältnis Rubinkorn : Menstruum Universale 1 : 10; im Athanor durch alle Farben; schnellere Wiederholung der ersten Operation; mehrfache Multiplikation; jede erneute Multiplikation ist schneller als die vorige; nach 1. Multiplication kann die Tinktur 10 Teile tingieren; jede Multiplikation verzehnfacht die Kraft der Tinktur
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Fermentation,0,0,
g1a16,A16,E27,1,II,1638,A16 Processus Praeparationis Salis Nitri Nostri e Terrae Virginea,Projection,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Zuschreibung der Vorschrift,1,2,Sendivogius; Jacob Allstein
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Philosophische Vorbetrachtung,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Datierung der Probenahme,1,2,Sonne im Sternbild Widder; Sonne im Sternbild Stier
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Ort der Probenahme,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Art der Erde,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Art der Probenahme,1,1,knietief
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Aufteilung der Erde,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Fundort der Erde,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Imprägnation der Erde,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Extraktion,1,1,mit Wasser
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Eindampfen,1,1,Abrauchen
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Bezeichnung des ausgelaugten Salzes,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Weiterverarbeitung Erdsalz,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Sal Volatile extra gewinnen,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Extraktion Sal Fixum,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Nasser und trockener Weg,1,1,Nein
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Zusammenfügung von zwei Prinzipien,1,4,Salz und Spiritus vereinigen; Spiritus wieder abziehen und wieder aufgiessen; 7 mal wiederholen; Resultat: Salz
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Zusammenfügung der drei Prinzipien,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Bezeichnung des Lösungsmittels,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Salz mit Gold und Silber zusammenschmelzen,1,3,Verhältnis Salz : Gold : Silber = 11 : 1 : 2; im Tiegel 7 Monate schmelzen; Resultat: lebendiges Gold
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Auflösung von Gold,1,2,lebendiges Gold in 10 Teilen Tau auflösen; 10 Monate kochen
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Beschreibung des Athanors,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Erzeugung des Rubinkorns,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Bezeichnung des Rubinkorns,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Weiterer Syntheseschritt,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Zwischenanalyse,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Multiplikation,1,1,Auflösung 1 Teil Tinktur in 10 Teilen Tau
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Fermentation,0,0,
g3a21,A21,E3,3,I,1618,A21 Ex ore D. Jac. Alst. Secretum Sedivojae,Projection,1,1,1 Teil tingiert 864 Teile
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Zuschreibung der Vorschrift,1,1,Sendivogius
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Philosophische Vorbetrachtung,1,1,die Erde ist aller Sachen Samen
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Datierung der Probenahme,1,2,früh morgens; bei Sonnenaufgang
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Ort der Probenahme,1,3,Wiese; Wiese mit Blumen; Wiese mit Kräutern
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Art der Erde,1,2,"Erde durch Sonne, Mond und Sterne imprägniert; rote fette Erde"
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Art der Probenahme,1,1,etliche Karren
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Aufteilung der Erde,1,1,Erde in 2 Teile teilen
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Fundort der Erde,0,0,
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Imprägnation der Erde,1,2,Erde ausbreiten; Nachts
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Extraktion,1,1,wie Salpetersieder
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Eindampfen,1,2,Sieden; Salz wird gereinigt
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Bezeichnung des ausgelaugten Salzes,1,1,Nitro
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Weiterverarbeitung Erdsalz,1,13,ausgelaugte Erde calcinieren; Erdsalz und calcinierte Erde vermischen; Verhältnis Erdsalz zu Erde 1:3; keine Kugeln; maximal 6 Pfund pro Ansatz; Mischung in Retorte geben; in Vorlage Wasser; 2 Pfund Wasser; destilliertes Regenwasser; Spiritus geht über; Spiritus rot; Spiritus rektifizieren; Spiritus kühl lagern
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Sal Volatile extra gewinnen,1,4,aus frischer Erde; 6 Pfund Erde; aus Retorte destillieren; kein Wasser vorlegen
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Extraktion Sal Fixum,1,5,"bereits verwendete Erde calcinieren; Extraktion mit Wasser; destilliertes warmes Wasser; Extrakt reinigen; Reinigen mit mehrmaligem Lösen, Filtrieren, Koagulieren und Auskristallisieren"
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Nasser und trockener Weg,1,1,Nein
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Zusammenfügung von zwei Prinzipien,0,0,
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Zusammenfügung der drei Prinzipien,1,1,"Sal Volatile, Sal Fixum und Spiritus zusammengeben"
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Bezeichnung des Lösungsmittels,1,2,Mercurius Triumphans Philosophorum; Menstruum Universale
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Salz mit Gold und Silber zusammenschmelzen,0,0,
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Auflösung von Gold,1,8,Qualität des Goldes; klein geschlagenes Gold; natürliches Gold; Verhältnis Gold : Menstruum Universale 1 : 10; Gold löst sich auf; Abfiltrieren; Goldlösung in Phiole überführen; Phiole hermetisch sigillieren
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Beschreibung des Athanors,1,4,3 Kugeln; 1. Kugel die größte; 2. Kugel voller Löcher; 3. Kugel Eichenholz
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Erzeugung des Rubinkorns,1,21,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40-45 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 40-50 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; nach Pfauenschwanz grün; 3. Phiole in halben Sandbad; 3a: Phiole schaut aus Sand heraus; 3b: 30 Tage im halben Sandbad; 3c: zuerst im halben Sandbad Weiß; 3d: weitere 30 Tage im halben Sandbad; 3e: im halben Sandbad jetzt Gelb; 4: Phiole komplett im Sandbad; 4a: Zeit unbestimmt; 4b: im kompletten Sandbad Rot; 4c: im kompletten Sandbad in der Mitte Rubinkorn; Rubinkorn ist Linsengroß; 4d: im kompletten Sandbad außen rotes Pulver; 5: rotes Rubinkorn entnehmen
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Bezeichnung des Rubinkorns,1,1,das lebendige Gold der Philosophen
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Weiterer Syntheseschritt,1,1,Secunda Compositio
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Zwischenanalyse,1,1,auf glühendem Silberblech
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Multiplikation,1,8,Verhältnis Rubinkorn : Menstruum Universale 1 : 10; in Phiole überführen; Phiole verschließen; im Athanor durch alle Farben; schnellere Wiederholung der ersten Operation; mehrfache Multiplikation; nach 1. Multiplication kann die Tinktur 10 Teile tingieren; jede Multiplikation verzehnfacht die Kraft der Tinktur
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Fermentation,1,7,multiplizierte Tinktur und Gold; Qualität des Goldes; fein; Verhältnis Tinktur : Gold = 1 : 10; Gold und Tinktur schmelzen; Gold wird brüchig; Gold zu Pulver stoßen
g3a22,A22,E35,3,I,,A22 Proceßus Universalis per Spiritum universi M. Sendivogy,Projection,1,3,fermentiertes Goldpulver und Quecksilber; 1 Teil fermentiertes Goldpulver und 10 Teile Quecksilber in Schmelztiegel; Resultat: Gold
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Zuschreibung der Vorschrift,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Philosophische Vorbetrachtung,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Datierung der Probenahme,1,2,Frühjahr; bei Sonnenaufgang
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Ort der Probenahme,1,2,Wiese; fruchtbarer Acker
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Art der Erde,1,4,fette schwarze Erde; rote Erde; lehmig; bolarisch
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Art der Probenahme,1,4,knietief; ohne Gras; ohne Wurzeln; 24 Zentner
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Aufteilung der Erde,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Fundort der Erde,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Imprägnation der Erde,1,4,Erde ausbreiten; 14 Tage; bei Regen abdecken; im Mai
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Extraktion,1,6,Holzfass; wie Salpetersieder; Fass mit Stellhölzern; Fass mit Zapflöchern; mit Wasser; 24 Stunden stehen lassen
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Eindampfen,1,6,Kupferkessel; Sieden; Eindampfen bis 50 Prozent; Nach Einsieden stehen lassen; Salz kristallisiert aus; Salz wird gereinigt
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Bezeichnung des ausgelaugten Salzes,1,2,"Wasser, dass die Hände nicht netzt; das wahre Salpeter"
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Weiterverarbeitung Erdsalz,1,14,ausgelaugte Erde calcinieren; Erdsalz und calcinierte Erde vermischen; mit etwas Regenwasser; Kugeln herstellen; Kugeln an Luft imprägnieren lassen; 4 Wochen imprägnieren; Mischung in Retorte geben; Retorte zu 50 Prozent gefüllt; in Vorlage Wasser; 2 Pfund Wasser; Regenwasser; Spiritus geht über; Sal volatile geht über; Spiritus und Sal volatile vermischen
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,1,6,Spiritus und Sal volatile in Retorte; 1. Retorte in Wasserbad; im Wasserbad Phlegma abtrennen; 2. Retorte in Sandbad; 2.1. Spiritus abdestillieren; 2.2. Sal Volatile übersublimieren
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Sal Volatile extra gewinnen,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Extraktion Sal Fixum,1,5,"bereits verwendete Erde; Extraktion mit Wasser; destilliertes Regenwasser; Extrakt reinigen; Reinigen mit mehrmaligem Lösen, Filtrieren, Koagulieren und Auskristallisieren"
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Nasser und trockener Weg,1,1,Nein
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Zusammenfügung von zwei Prinzipien,1,2,Salz und Spiritus vereinigen; Digestion in Phiole
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Zusammenfügung der drei Prinzipien,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Bezeichnung des Lösungsmittels,1,1,Liquorem Universale
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Salz mit Gold und Silber zusammenschmelzen,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Auflösung von Gold,1,10,Qualität des Goldes; klein geschlagenes Gold; reines Gold; Verhältnis Gold : Menstruum Universale 1 : 4; Gold und Menstruum Universale in Phiole; Digestion; Gold löst sich auf; Abgießen; Goldlösung in Phiole überführen; Phiole hermetisch sigillieren
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Beschreibung des Athanors,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Erzeugung des Rubinkorns,1,10,gefüllte Phiole in Athanor; 1. Phiole in Wasserdampf; 1a. 40 Tage im Wasserdampf; 1b. im Wasserdampf Putrefaction; 2. Phiole in Aschebad; 2a: 40 Tage im Aschebad; 2b: im Aschebad Pfauenschwanz; 2c: weitere 40 Tage im Aschebad: Weiß; 2d: weitere 30-40 Tage im Aschebad: rötlich; 2e: nach 50 Tagen im Aschebad: Blutrot mit Rubinkorn
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Bezeichnung des Rubinkorns,1,1,Quintessenz
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Weiterer Syntheseschritt,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Zwischenanalyse,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Multiplikation,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Fermentation,0,0,
g3a25,A25,E22,3,I,1757,A25 Wie aus dem primordialischen Chaos das hylealische Salz kan gefunden werden,Projection,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Zuschreibung der Vorschrift,1,1,Stadtschreiber Hertel
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Philosophische Vorbetrachtung,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Datierung der Probenahme,1,3,Juni; Sonne im Sternbild Krebs; Vollmond
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Ort der Probenahme,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Art der Erde,1,2,fette Erde; gelbe Erde
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Art der Probenahme,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Aufteilung der Erde,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Fundort der Erde,1,3,Freiberg; Annaberg; Clausthal
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Imprägnation der Erde,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Extraktion,1,1,mit Wasser
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Eindampfen,1,3,Eindampfen bis 50 Prozent; Nach Einsieden stehen lassen; Salz kristallisiert aus
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Bezeichnung des ausgelaugten Salzes,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Weiterverarbeitung Erdsalz,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Weiterverarbeitung der Mischung von Spiritus und Sal volatile,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Sal Volatile extra gewinnen,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Extraktion Sal Fixum,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Nasser und trockener Weg,1,1,Nein
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Zusammenfügung von zwei Prinzipien,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Zusammenfügung der drei Prinzipien,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Bezeichnung des Lösungsmittels,1,1,Spiritus Universalis
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Salz mit Gold und Silber zusammenschmelzen,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Auflösung von Gold,1,2,Gold löst sich auf; Abgießen
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Beschreibung des Athanors,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Erzeugung des Rubinkorns,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Bezeichnung des Rubinkorns,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Weiterer Syntheseschritt,0,0,
g3a26,A26,E11,3,I,,A26 Von der fetten Erde auf Adeptis,Zwischenanalyse,0,0,
